OccID,OccNo,Latitude,Longitude,CountryID_DisplayEng,OccDate,OccIncidentTypeID_DisplayEng,OccTime,OccTypeID_DisplayEng,ProvinceID_DisplayEng,InitTSBNotifDate,ReportedByID_DisplayEng,RespRegionID_DisplayEng,Summary,InjuriesEnum_DisplayEng,DeployedEnum_DisplayEng,RegistrationNo,AircraftTypeID_DisplayEng,AircraftMakeID_DisplayEng,OrganizationID_DisplayEng,OperatorTypeID_DisplayEng,WeightCategoryID_DisplayEng,LandingGearID_DisplayEng,WakeTurbulenceCategoryID_DisplayEng,YearOfManuf,NumberOfEngine,DamageLevelID_DisplayEng,OperationTypeID_DisplayEng,ICAODepart
153200,A19F0231,49.00972222,2.54777778,FRANCE,2019-08-24,UNABLE TO PERFORM (vi),10:30:00,INCIDENT,,8/29/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GUDO a Boeing 787-900 operated by WestJet was conducting flight WJA009 from Paris / Charles de Gaulle (LFPG) France to Calgary Intl (CYYC) AB when a cabin crew member sustained a minor injury enroute. Their duties were distributed to the other flight crew members.,Yes,No,C-GUDO,AEROPLANE,BOEING,WESTJET,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2019,2,NONE,AIR TRANSPORT,LFPG
153159,A19F0223,54.31222222,9.53805556,GERMANY,2019-08-20,EMERGENCY/PRIORITY (xi),00:00:00,INCIDENT,,8/20/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FGZO an MD A4N aircraft operated by Top Aces was conducting a local flight from Laage/Rostock-Laage AB (ETNL) Germany. After approximately 20 minutes of flight overhead Hohn/Hohn Air Base (ETNH) Germany the master caution and utility hydraulic lights came on. The pilot completed the checklist and declared an emergency. An airborne visual check was performed by an accompanied aircraft. The aircraft diverted to Wittmund/Wittmundhafen (ETNT) Germany where a precautionary approach end cable arrestment was conducted. The aircraft landed and taxied with no further event.  The aircraft has been removed from service to determine the cause of Master Caution and Utility Hydraulic Light.,No,No,C-FGZO,AEROPLANE,MCDONNELL DOUGLAS,TOP ACES INC.,COMMERCIAL,5701-27000 KG   (12566-59525 LBS),TRICYCLE ALL RETRACT,MEDIUM,1976,1,NONE,OTHER,ETNL
153081,A19F0202,40.49361111,-3.56666667,SPAIN,2019-08-04,EMERGENCY/PRIORITY (xi),04:51:00,INCIDENT,,8/7/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FNOI a Boeing 787-9 aircraft operated by Air Canada was conducting flight ACA836 from Toronto/Lester B. Pearson Intl (CYYZ) ON to Madrid/Adolfo Suárez Madrid-Barajas Intl (LEMD) Spain with 10 crew members and 251 passengers on board. After departure from CYYZ the flight crew received an EICAS message indicating low tire pressure on wheel no 6. After consultation with maintenance the flight continued to LEMD where a Pan Pan was declared for the deflated tire. The flight landed uneventfully. There were no injuries or damage to the aircraft. The no 6 tire was found to be punctured and replaced.,No,No,C-FNOI,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2015,2,NONE,AIR TRANSPORT,CYYZ
153022,A19A0055,43.891,-60.2,CANADA,2019-07-24,DIFFICULT TO CONTROL (iv),13:30:00,INCIDENT,,7/24/2019 12:00:00 AM,OPERATOR,ATLANTIC,C-GICB a Sikorsky S-92A helicopter operated by Canadian Helicopters Offshore (CHO) was conducting flight CDN131 from Stanfield/Halifax Intl Airport (CYHZ) NS to the Thebaud gas field platform (Thebaud) during daylight hours on an instrument flight rules flight. Onboard were 2 pilots and 11 passengers. Due to low clouds and visibility 2 instrument approaches were attempted at Thebaud. During the missed approach following the second instrument approach the flight crew became visual with the platform. The flight crew decided to discontinue the missed approach and to conduct a visual approach and landing to the platform which was now visible above a layer of fog. Shortly after commencing the final descent the crew lost contact with the platform in the fog. The helicopter airspeed then decreased and a high rate of descent developed. The helicopter began to rotate about the vertical axis. The crew carried out a missed approach. Both engines experienced an over torque condition a low main rotor speed condition and the generators came offline. The crew regained control of aircraft at low altitude in low visibility conditions. The crew elected to divert to CYHZ where a landing was conducted without further incident. There were no injuries. Aircraft damage as a result of transmission over-torque still being evaluated. The emergency locator transmitter did not activate.,No,Yes,C-GICB,HELICOPTER,SIKORSKY,Canadian Helicopters Offshore,COMMERCIAL,5701-27000 KG   (12566-59525 LBS),TRICYCLE ALL RETRACT,MEDIUM,0,2,UNKNOWN,AIR TRANSPORT,CYHZ
152975,A19F0180,51.64371389,3.23140556,UNITED KINGDOM,2019-07-16,EMERGENCY/PRIORITY (xi),16:50:00,INCIDENT,,7/16/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GDUZ a Boeing 767-300 aircraft operated by Air Canada rouge was conducting flight ROU1935 from Athens/Eleftherios Venizelos Intl (LGAV) Greece to Montreal/Pierre Elliott Trudeau Intl (CYUL) QC with 9 crew members and 248 passengers on board. During the climb to cruising altitude after the departure from LGAV the flight crew identified a slight fuel imbalance. The associated QRH items were executed in an attempt to rectify the issue however it was subsequently identified that there was an uncommanded fuel transfer of 2.6 tons per hour from the L MAIN tank to the CENTER tank. The flight crew decided to divert to London/Heathrow (EGLL) UK and declared a PAN PAN as a precaution. The aircraft landed without further incident.  The operator’s maintenance is currently inspecting the aircraft and will release it back to service once the issue is fixed.,No,No,C-GDUZ,AEROPLANE,BOEING,AIR CANADA ROUGE,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1991,2,NONE,AIR TRANSPORT,LGAV
152921,A19F0174,56.0,-20.0,INTERNATIONAL WATERS,2019-06-28,UNABLE TO PERFORM (vi),11:56:00,INCIDENT,,7/4/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GTSI an Airbus 330-200 aircraft operated by Air Transat was conducting flight TSC183 from Glasgow/Abbotsinch (EGPF) UK to Toronto/Lester B. Pearson Intl (CYYZ) ON with 11 crew members and 320 passengers on board. During cruise flight at approximate position N55/W020 a cabin crew member became ill and could not perform duties. Positions were reassigned and the aircraft continued to destination uneventfully.,No,No,C-GTSI,AEROPLANE,AIRBUS,AIR TRANSAT,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2001,2,NONE,AIR TRANSPORT,EGPF
152883,A19A0045,54.21666667,-48.76666667,CANADA,2019-06-22,EMERGENCY/PRIORITY (xi),14:58:00,INCIDENT,,6/22/2019 12:00:00 AM,NAV CANADA,ATLANTIC,OO-SFL an Airbus 330-343 aircraft operated by Brussels Airlines was conducting flight BEL515 from Brussels (EBBR) Belgium to Washington/Dulles Intl (KIAD) VA with 10 crew members and 233 passengers on board. During cruise flight at position N5413/W04846 the flight crew declared a PAN PAN and executed an oceanic track deviation procedure to return to EBBR. The procedure was elected by the operator since it was discovered during the flight that the required administrative documentation was not on board for the flight into the United States.,No,No,OO-SFL,AEROPLANE,AIRBUS,Brussels Airlines,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2004,2,NONE,AIR TRANSPORT,EBBR
152858,A19F0162,14.86675,-80.34566944,PANAMA,2019-05-16,EMERGENCY/PRIORITY (xi),17:41:00,INCIDENT,,6/20/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FWGH a Boeing 737-800 aircraft operated by Sunwing Airlines was conducting flight SWG774 from Toronto/Lester B. Pearson Intl (CYYZ) ON to Río Hato/Scarlett Martinez Intl (MPSM) Panamá with 7 crew members and 145 passengers on board. Shortly after entering Panama's airspace at FL370 the flight was approaching an area of moderate convective weather and required to deviate to avoid it. As the frequency was extensively congested the flight crew declared a PAN PAN in order to establish priority handling. Approximately 1 minute later ATC contacted the flight crew and authorized the deviation. The flight continued to destination without further incident.,No,No,C-FWGH,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2011,2,NONE,AIR TRANSPORT,CYYZ
152840,A19F0159,45.72555556,5.08111111,FRANCE,2019-06-07,EMERGENCY/PRIORITY (xi),06:10:00,INCIDENT,,6/11/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GEFA an Airbus 330-300 aircraft operated by Air Canada was conducting flight ACA828 from Montréal/Pierre Elliott Trudeau Intl (CYUL) QC to Lyon/St-Exupery (LFLL) France with 10 crew members and 218 passengers on board. During cruise flight the flight crew received a F/CTL FLAP SYS 2 FAULT ECAM message. The flight crew executed the QRH and upon arrival at destination declared a PAN PAN. A flapless approach and landing was carried out without further incident with ARFF standing by.The operator’s maintenance tested the Slat/Flap Computers 1 & 2 and checked the Torque Limiters. The flaps operated normally and no further faults were found. The aircraft however experienced another similar event on the following flight (see A19Q0079).,No,No,C-GEFA,AEROPLANE,AIRBUS,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2009,2,NONE,AIR TRANSPORT,CYUL
152748,A19F0135,53.58373333,-0.35742778,ITALY,2019-05-26,UNABLE TO PERFORM (vi),13:35:00,INCIDENT,,5/28/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FMXC a Boeing 767-300 aircraft operated by Air Canada rouge was conducting flight ROU1919 from Venice/Marco Polo (LIPZ) Italy to Montreal/Pierre Elliott Trudeau Intl (CYUL) QC with 8 crew members and 237 passengers on board. During cruise flight approximately 90 minutes after the departure from LIPZ one of the cabin crew members became incapacitated due to illness and was deemed unfit for the remainder of the flight. Duties were distributed to the other cabin crew members and the flight continued to destination without further incident.,No,No,C-FMXC,AEROPLANE,BOEING,AIR CANADA ROUGE,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1995,2,NONE,AIR TRANSPORT,LIPZ
152678,A19F0112,21.03666667,-86.87694444,MEXICO,2019-05-05,DIFFICULT TO CONTROL (iv),16:24:00,INCIDENT,,5/8/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FPDN an Airbus 320-200 aircraft operated by Air Canada was conducting flight ACA1410 from Halifax/Stanfield Intl (CYHZ) NS to Cancún Intl (MMUN) México with 5 crew members and 24 passengers on board. Following the landing at MMUN the flight crew experienced difficulty exiting the runway. Once on Taxiway A3 the flight crew stopped the aircraft and requested an inspection of the tires. A brake on the left main landing gear had seized and in consultation with the operator’s Maintenance Control Centre (MCC) the flight crew was unable to reset the brake. The aircraft was shut down and passengers were deplaned. The operator’s maintenance replaced the brake and the aircraft was returned to service.,No,No,C-FPDN,AEROPLANE,AIRBUS,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1991,2,NONE,AIR TRANSPORT,CYHZ
152598,A19F0095,48.0,-50.0,INTERNATIONAL WATERS,2019-04-14,UNABLE TO PERFORM (vi),06:02:00,INCIDENT,,4/15/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GOGN a Boeing 767-300 aircraft operated by WestJet was conducting flight WJA003 from Toronto/Lester B. Pearson Intl (CYYZ) ON to London/Gatwick (EGKK) UK with 9 crew members and 262 passengers on board. During cruise flight a cabin crew member experienced a medical incident. The flight crew was advised and Medlink was contacted. The affected cabin crew member was removed from duties which were redistributed to the remaining cabin crew members for the landing.,No,No,C-GOGN,AEROPLANE,BOEING,WESTJET,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1994,2,NONE,AIR TRANSPORT,CYYZ
152526,A19F0076,22.46111111,-78.32861111,CUBA,2019-03-23,DIFFICULT TO CONTROL (iv),00:25:00,INCIDENT,,3/26/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GPWG an Airbus 320-200 aircraft operated by Air Canada was conducting flight ACA1412 from Halifax/Stanfield Intl (CYHZ) NS to Cayo Coco/Jardines del Rey Intl (MUCC) Cuba with 5 crew members and 145 passengers on board. As the aircraft exited the runway after the landing in MUCC and following an uneventful flight the flight crew experienced a nose wheel steering failure. ECAM actions were carried out and the flight crew taxied to the gate using differential braking to steer the aircraft.The operator’s maintenance carried out troubleshooting and replaced a number of parts associated to the steering system.,No,No,C-GPWG,AEROPLANE,AIRBUS,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1991,2,NONE,AIR TRANSPORT,CYHZ
152487,A19F0068,23.03444444,-81.43527778,CUBA,2019-03-10,RISK OF COLLISION (x),01:15:00,INCIDENT,,3/12/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GKVU a Boeing 737-800 aircraft operated by Sunwing Airlines was conducting flight SWG689 from Varadero/Juan Gualberto Gómez Intl (MUVR) Cuba to Montreal/Pierre Elliott Trudeau Intl (CYUL) QC with 6 crew members and 188 passengers on board. As the flight crew was taxiing for the takeoff at MUVR ATC cleared SWG689 to LINE UP on Runway 06. Approaching the hold short line for Runway 06 the flight crew was given a revised clearance to HOLD SHORT. The flight crew reacted however the aircraft came to a stop approximately 10 feet past the hold short line. The control tower was notified of their position and the tower proceeded to clear another aircraft to land on Runway 06. After the other aircraft landed SWG689 continued to CYUL with no further incident.,No,No,C-GKVU,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2011,2,NONE,AIR TRANSPORT,MUVR
152470,A19F0057,42.91136111,17.24525556,CROATIA,2019-02-23,FUEL SHORTAGE (viii),10:45:00,INCIDENT,,3/7/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FYLD a Gulfstream G100 aircraft operated by Latitude Air Ambulance was conducting a Medevac flight from Dubai Intl (OMDB) UAE to Dubrovnik (LDDU) Croatia with 4 crew members and 1 passenger on board. Late into the approach to their fuel stop of LDDU at 2500 feet the flight crew realized that they had misinterpreted the wind direction and that the crosswind was exceeding their limitations. The approach was immediately discontinued and the flight crew determined that their planned alternate airport was also exceeding their crosswind limitations. After a quick assessment Split/Kastel (LDSP) Croatia was selected with an into wind runway and the flight crew climbed to FL150. Approximately 50 nm south east of LDSP the flight crew declared a fuel emergency as the quantity indicated 400 lbs (30 mns). The aircraft landed at LDSP without further incident.,No,No,C-FYLD,AEROPLANE,GULFSTREAM AEROSPACE,"650584 ALBERTA INC., DBA LATITUDE AIR AMBULANCE",COMMERCIAL,5701-27000 KG   (12566-59525 LBS),TRICYCLE ALL RETRACT,MEDIUM,2000,2,NONE,AIR TRANSPORT,OMDB
152305,A19F0011,2.01444444,45.30472222,SOMALIA,2019-01-08,ENGINE (i),12:57:00,INCIDENT,,1/15/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FPBJ a de Havilland DHC-7-100 aircraft operated by Trans Capital Air was conducting flight UNO657P from Wanlaweyn/Baledogle Airfield (HCBD) Somalia to Baidoa (HCMB) Somalia with 3 crew members and 17 passengers on board. During the descent to HCMB the flight crew received a LOW OIL PRESSURE indication on the number 3 engine (Pratt & Whitney Canada PT6A-50). The flight crew initiated an immediate diversion to Mogadishu/Aden Adde Intl (HCMM) Somalia and briefed the cabin crew of a potential in-flight shut down. During the flight to HCMM the oil pressure was fluctuating continually. The flight crew executed the QRH proceeded to shut the number 3 engine down declared a PAN PAN and requested ARFF to stand by. The aircraft landed at HCMM without further incident. The operator’s maintenance replaced a hydraulic garloc seal and the aircraft was returned to service.,No,No,C-FPBJ,AEROPLANE,DE HAVILLAND,TRANS CAPITAL AIR,COMMERCIAL,5701-27000 KG   (12566-59525 LBS),TRICYCLE ALL RETRACT,MEDIUM,1978,4,NONE,AIR TRANSPORT,HCBD
152228,A18F0303,26.52722222,-84.37583333,MEXICO,2018-12-26,UNABLE TO PERFORM (vi),23:00:00,INCIDENT,,12/27/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GBIM an Airbus 319-100 aircraft operated by Air Canada rouge was conducting flight ROU1779 from Cozumel Intl (MMCZ) Mexico to Toronto/Lester B. Pearson Intl (CYYZ) ON with 5 crew members and 78 passengers on board. Approximately 1 hour after the departure from MMCZ at FL370 a cabin crew member sustained a minor injury and was unable to continue duties. A doctor travelling as a passenger attended to the crew member and the flight continued to destination where Emergency Medical Services met the aircraft on arrival.The cabin crew member was admitted to the hospital and was released shortly after.,Yes,No,C-GBIM,AEROPLANE,AIRBUS,AIR CANADA ROUGE,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1998,2,NONE,AIR TRANSPORT,MMCZ
152204,A18F0293,48.72333333,2.37944444,FRANCE,2018-12-12,SMOKE OR FIRE (iii),13:30:00,INCIDENT,,12/21/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GZEH a Boeing 737-800 aircraft operated by Air Transat was conducting flight TSC041 from Paris/Orly (LFPO) France to Toronto/Lester B. Pearson Intl (CYYZ) ON with only 2 flight crew members on board. Just before the flight crew set take-off thrust at the start of the take-off roll a thick white smoke filled the cockpit. The flight crew rejected the takeoff and the smoke dissipated as soon as the power was brought back to idle. The aircraft exited the runway. The aircraft was on its first flight with Air Transat and was on a positioning flight as it was being delivered to CYYZ. The previous operator’s maintenance had prepared the aircraft and it was found that both engine oil levels were over-serviced. Both engine oil reservoirs were drained as per the Aircraft Maintenance Manual (AMM) and an idle run leak check was completed. The aircraft was returned to service.,No,No,C-GZEH,AEROPLANE,BOEING,AIR TRANSAT,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2008,2,NONE,AIR TRANSPORT,LFPO
152202,A18F0291,20.0,-70.0,DOMINICAN REPUBLIC,2018-12-09,SMOKE OR FIRE (iii),21:20:00,INCIDENT,,12/20/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GSAT an Airbus 310-300 aircraft operated by Air Transat was conducting flight TSC973 from Samana/El Catey Intl (MDCY) Dominican Republic to Montreal/Pierre Elliott Trudeau Intl (CYUL) QC with 9 crew members and 234 passengers on board. Shortly after the departure approximately 45 nm north-northwest of MDCY the cabin crew detected a burning smell. After investigation an identification card from what appears to be an airport personnel was found melted in one of the ovens of the rear galley. The card was removed and the oven was inspected. The flight continued to destination without further incident.The operator’s maintenance inspected the oven and found no further defects.,No,No,C-GSAT,AEROPLANE,AIRBUS,AIR TRANSAT,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1992,2,NONE,AIR TRANSPORT,MDCY
152054,A18F0255,18.43944444,-66.00222222,INTERNATIONAL WATERS,2018-11-01,DIFFICULT TO CONTROL (iv),08:55:00,INCIDENT,,11/2/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FKAU a Boeing 777-300 aircraft operated by Air Canada was conducting flight ACA90 from Toronto/Lester B. Pearson Intl (CYYZ) ON to São Paulo/Guarulhos Intl (SBGR) Brazil. During cruise flight at FL350 the flight crew reported severe turbulence that lasted approximately 2 minutes with altitude excursions. There were no reported injuries nor any damage to the aircraft. The flight continued to destination without further incident. Maintenance personnel performed the severe or unusual turbulence inspection and no faults were found.,No,No,C-FKAU,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,2016,2,NONE,AIR TRANSPORT,CYYZ
152020,A18F0243,59.12416667,1.35972222,GERMANY,2018-10-22,DIFFICULT TO CONTROL (iv),12:10:00,INCIDENT,,10/23/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FNOG a Boeing 787-9 operated by Air Canada as flight AC845 from Rhein-Main - Frankfurt (EDDF) to Calgary Intl - Calgary (CYYC) encountered severe turbulence during its first hour of flight. There were no injuries; the aircraft continued to destination uneventfully.,No,No,C-FNOG,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2015,2,NONE,AIR TRANSPORT,EDDF
151987,A18F0233,38.76194444,-27.09083333,PORTUGAL,2018-10-17,EMERGENCY/PRIORITY (xi),02:00:00,INCIDENT,,10/17/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GMCP a Bombardier Learjet 45 aircraft operated by Skyservice Business Aviation was conducting a medevac flight from Terceira/Aeroporto das Lajes (LPLA) Portugal to St. John’s Intl (CYYT) NL with 4 crew members and 2 passengers on board. During the climb through FL300 after the departure from LPLA the flight crew noticed the cabin altitude was climbing at an abnormally high rate. The flight crew stopped the climb at FL330 and switched the pressurization to manual mode; however there was no effect. The decision to return to LPLA was elected and a PAN PAN was declared. The aircraft landed at LPLA uneventfully. An inspection revealed that the cockpit muffler assembly was cracked.,No,No,C-GMCP,AEROPLANE,LEARJET,SKYSERVICE BUSINESS AVIATION INC.,COMMERCIAL,5701-27000 KG   (12566-59525 LBS),TRICYCLE ALL RETRACT,MEDIUM,2000,2,NONE,AIR AMBULANCE/ EMERGENCY MEDICAL,LPLA
151955,A18F0228,19.90127778,-67.71823889,PUERTO RICO,2018-10-01,UNABLE TO PERFORM (vi),23:30:00,INCIDENT,,10/3/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FWCN a Boeing 737-700 aircraft operated by WestJet was conducting flight WJA4153 from Sint Maarten/Princess Juliana Intl Sint Maarten (TNCM) to Toronto/Lester B. Pearson Intl ON (CYYZ). During cruise flight a flight attendant became incapacitated due to a minor injury. The captain was advised the other flight attendants assumed remaining duties.,Yes,No,C-FWCN,AEROPLANE,BOEING,WESTJET,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2003,2,NONE,AIR TRANSPORT,TNCM
151936,A18F0223,52.0,-20.0,INTERNATIONAL WATERS,2018-09-27,,04:03:00,ACCIDENT,,9/28/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GFAT an Airbus 310-300 aircraft operated by Air Transat was conducting flight TSC258 from Montreal/Pierre Elliott Trudeau Intl QC (CYUL) to Barcelona/El Prat Spain (LEBL) with 9 crew members and 205 passengers on board. During cruise flight at FL340 in the vicinity of 52N/020W the aircraft encountered severe Clear Air Turbulence (CAT). The auto-pilot disconnected and the aircraft gained 300 feet very rapidly. The flight crew regained control of the aircraft and descended back down to FL340. Since the flight crew had no advanced indication the seat belt sign was off at the time of the event. Two passengers and two cabin crew members received minor injuries while another passenger received a serious injury and was transported to the hospital upon arrival at LEBL. All four minor injuries were treated in flight and the two cabin crew members were able to continue with their duties.The aircraft was inspected by the operator’s maintenance upon arrival at LEBL and was released back to service.,Yes,No,C-GFAT,AEROPLANE,AIRBUS,AIR TRANSAT,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1991,2,NONE,AIR TRANSPORT,CYUL
151777,A18F0193,58.87666667,5.63777778,NORWAY,2018-08-17,UNABLE TO PERFORM (vi),19:48:00,INCIDENT,,8/17/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FMLV a Boeing 767-300 aircraft operated by Air Canada rouge was conducting flight ROU1967 from Berlin/Tegel Germany (EDDT) to Toronto/Lester B. Pearson Intl ON (CYYZ). During cruise flight in the vicinity of Stavanger/Sola Norway (ENZV) a flight attendant became incapacitated due to illness. The order of priority for the cabin crew was reassigned.,No,No,C-FMLV,AEROPLANE,BOEING,AIR CANADA ROUGE,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1996,2,NONE,AIR TRANSPORT,EDDT
151747,A18F0188,49.00972222,2.54777778,FRANCE,2018-08-11,EMERGENCY/PRIORITY (xi),07:55:00,INCIDENT,,8/11/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GCTS an Airbus 330-300 aircraft operated by Air Transat was conducting flight TSC510 from Montreal/Pierre Elliott Trudeau Intl QC (CYUL) to Paris/Charles de Gaulle France (LFPG). During cruise flight the flight crew received an ECAM FCMC number 1 fault. This was followed by a fuel imbalance ECAM message and a loss of indication for the right inner tank with amber dashes on the other tanks. The flight crew confirmed that there was no fuel leak and declared a PAN PAN inbound to LFPG due to unreliable fuel indications. The operator’s maintenance changed the number 1 FCMC before the aircraft was returned to service.,No,No,C-GCTS,AEROPLANE,AIRBUS,AIR TRANSAT,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1997,2,NONE,AIR TRANSPORT,CYUL
151638,A18F0163,49.00972222,2.54777778,FRANCE,2018-07-19,EMERGENCY/PRIORITY (xi),10:47:00,INCIDENT,,7/19/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GJDA an Airbus 330-243 aircraft operated by Air Transat was conducting flight TSC429 from Paris/Charles de Gaulle France (LFPG) to Vancouver Intl BC (CYVR) with 11 crew members and 317 passengers on board. During the takeoff at LFPG a bird was ingested in the right engine. No abnormal engine indications were observed in the cockpit however the engine vibration increased and noise was heard from the engine. The flight crew returned to LFPG and conducted an overweight landing with ARFF standing by. The operator’s maintenance is evaluating the damages and at this time one fan blade from the engine was found damaged.,No,No,C-GJDA,AEROPLANE,AIRBUS,AIR TRANSAT,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1998,2,MINOR,AIR TRANSPORT,LFPG
151625,A18F0159,48.35388889,11.78611111,GERMANY,2018-07-09,RISK OF COLLISION (x),11:00:00,INCIDENT,,7/9/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FTOH a Boeing 737-800 aircraft operated by Sunwing Airlines on behalf of TUI fly Netherlands was conducting flight TFL712 from Bodrum/Milas Turkey (LTFE) to Amsterdam/Schiphol Netherlands (EHAM). As the flight was authorized to descent to FL340 the flight crew received a TCAS RA to LEVEL OFF. The aircraft was leveled off as directed followed by instructions from ATC to level off. ATC then advised TFL712 that they were clear of the conflict and cleared the flight to further descent before being handed to the next sector. Due to congestion on the frequency ATC was not notified of the RA.,No,No,C-FTOH,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2009,2,NONE,AIR TRANSPORT,LTFE
151542,A18A0048,48.0,-50.0,CANADA,2018-06-24,SMOKE OR FIRE (iii),04:24:00,INCIDENT,,6/24/2018 12:00:00 AM,FOREIGN AIB,ATLANTIC,D-AIGV an Airbus 340-300 aircraft operated by Lufthansa was conducting flight DLH489 from San José/Norman Y. Mineta Intl CA (KSJC) to Frankfurt/Rhein-Main Germany (EDDF). During the cruise portion of the flight in Canadian airspace a powerbank caught fire in the cabin which was extinguished by the cabin crew. There was no damage to the aircraft and no injuries. The aircraft continued to destination and landed without further incident. Germany’s Federal Bureau of Aircraft Accidents Investigation (BFU) notified the TSB of the occurrence and have retrieved the powerbank.,No,No,D-AIGV,AEROPLANE,AIRBUS,LUFTHANSA,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,2000,4,NONE,AIR TRANSPORT,KSJC
151496,A18F0133,41.25555556,22.75944444,MACEDONIA,2018-06-19,RISK OF COLLISION (x),18:30:00,INCIDENT,,6/19/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,"C-FEAK a Boeing 737-800 aircraft operated by Thomson Airways on behalf of TUI Airways was conducting flight TOM370 from Leeds/Bradford Intl UK (EGNM) to Dalaman Turkey (LTBS). Approximately 3 hours into the flight within the Macedonia FIR at FL370 the flight crew was unable to reach FL390 within the cleared time limit and leveled off at FL380. ATC instructed the aircraft to turn right 5 degrees and on the new heading TOM370 received a \Climb\"" RA. TOM370 complied with the RA and advised ATC.""",No,No,C-FEAK,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2004,2,NONE,AIR TRANSPORT,EGNM
