OccID,OccNo,Latitude,Longitude,CountryID_DisplayEng,OccDate,OccIncidentTypeID_DisplayEng,OccTime,OccTypeID_DisplayEng,ProvinceID_DisplayEng,InitTSBNotifDate,ReportedByID_DisplayEng,RespRegionID_DisplayEng,Summary,InjuriesEnum_DisplayEng,DeployedEnum_DisplayEng,RegistrationNo,AircraftTypeID_DisplayEng,AircraftMakeID_DisplayEng,OrganizationID_DisplayEng,OperatorTypeID_DisplayEng,WeightCategoryID_DisplayEng,LandingGearID_DisplayEng,WakeTurbulenceCategoryID_DisplayEng,YearOfManuf,NumberOfEngine,DamageLevelID_DisplayEng,OperationTypeID_DisplayEng,ICAODepart
121248,A05F0022,62.0,-10.0,INTERNATIONAL WATERS,2005-01-25,SMOKE OR FIRE (iii),05:25:00,INCIDENT,UNKNOWN,1/25/2005 12:00:00 AM,UNKNOWN,ONTARIO,A05F0022: Air Canada flight 055 an Airbus A340-500 airplane registration C-GKOM was en route from Delhi to Toronto. The cabin crew heard a grinding noise below the mid galley followed by an acrid smell and thin smoke in the mid and aft compartments. The smoke dissipated when the crew turned the packs on high flow. The cabin fan was found at fault.,No,Unknown,C-GKOM,AEROPLANE,AIRBUS,AIR CANADA,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,2003,4,NONE,AIR TRANSPORT,
121162,A05A0008,50.5,-52.0,INTERNATIONAL WATERS,2005-01-23,ENGINE (i),22:30:00,INCIDENT,UNKNOWN,1/23/2005 12:00:00 AM,UNKNOWN,ATLANTIC,A05A0008: The Boeing 747-200 aircraft N710CK was en route from Amsterdam to New York and at an approximate position of 5030N/052W the crew advised ATC that they were shutting down the number 2 engine (P&W JT9D-3) due to compressor stalls. The aircraft continued to destination.,No,Unknown,N710CK,AEROPLANE,BOEING,CONNIE KALITTA SERVICES,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,1975,4,NONE,AIR TRANSPORT,EHAM
121074,A05A0003,56.0,-40.0,CANADA,2005-01-12,EMERGENCY/PRIORITY (xi),14:39:00,INCIDENT,UNKNOWN,1/12/2005 12:00:00 AM,UNKNOWN,ATLANTIC,A05A0003: BAW175 a British Airways Boeing 747 was en route from London to New York when the flight was required to return to London because of a passenger security concern. Gander ACC advised the crew that they were unable to issue the requested clearance due to traffic. The crew then carried out the North Atlantic contingency procedure and once other traffic was redirected Preswick ACC issued them a clearance to London.,No,Unknown,G-BNLZ,AEROPLANE,BOEING,BRITISH AIRWAYS,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,1993,4,NONE,AIR TRANSPORT,EGLL
120872,A04A0157,61.0,-30.0,INTERNATIONAL WATERS,2004-12-20,EMERGENCY/PRIORITY (xi),09:00:00,INCIDENT,UNKNOWN,12/20/2004 12:00:00 AM,UNKNOWN,ATLANTIC,A04A0157: VIR800 an eastbound Virgin Airways B747-400 operating at FL370 declared an emergency due to fuel temperature problems. The flight asked for a descent; however Gander ACC was unable to issue a clearance due to other traffic. Gander advised VIR800 of the other eastbound traffic and VIR800 conducted a descent to FL330. During the descent through FL360 less than the required separation existed with a United Arab Emirates A345 UAE202.  The fuel temperature problems were resolved at Fl330 and Gander cleared the aircraft to continue at that level.,No,Unknown,A6-ERC,AEROPLANE,AIRBUS,,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,0,4,,AIR TRANSPORT,
120658,A04A0146,48.58333333,-47.33333333,INTERNATIONAL WATERS,2004-11-21,EMERGENCY/PRIORITY (xi),18:17:00,INCIDENT,UNKNOWN,11/21/2004 12:00:00 AM,UNKNOWN,ATLANTIC,A04A0146: N590DA an Oslo Express Gulfstream 3 was en route from Bridgeport Connecticut to Paris at F450 when the flight crew advised Gander ACC that the aircraft windshield had failed and requested a clearance to descend to F250 and return to Bridgeport. Gander ACC advised the crew that they were unable to issue a clearance to descend. The crew then declared an emergency carried out the North Atlantic contingency procedure and descended to F270. Gander ACC then issued a clearance for the aircraft to return to Bridgeport and the aircraft exited Canadian airspace without further incident.,No,Unknown,N590DA,AEROPLANE,GRUMMAN,,CORPORATE,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1984,2,MINOR,BUSINESS,
119489,A04A0089,48.0,-39.16666667,CANADA,2004-07-25,J. ROC / LOS,19:12:00,INCIDENT,UNKNOWN,7/25/2004 12:00:00 AM,UNKNOWN,ATLANTIC,A04A0089: The British Airways Boeing 777-200 was en route from London Heathrow to Philadelphia approaching 40W when a passenger became ill. The crew requested diversion to St. John's or Gander at FL310; however ATC was unable and the crew carried out contingency procedures and ultimately received clearance to Gander. The passenger passed away and the flight continued to Philidelphia.,No,Unknown,G-VIIN,AEROPLANE,BOEING,BRITISH AIRWAYS,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,,1998,2,NONE,AIR TRANSPORT,
119421,A04F0125,64.83333333,-22.43333333,ICELAND,2004-07-18,,16:30:00,ACCIDENT,UNKNOWN,7/18/2004 12:00:00 AM,UNKNOWN,QUEBEC,A04F0125: The pilot of the Helio Courier H800 registration C-FXOH was attempting a take-off from a sandy beach in the southwest corner of Iceland.  During the take-off the pilot lost control of the aircraft and it veered to the left. The aircraft was substantially damaged (main landing gear and left wing). The pilot the only person on board was not injured.  The AAIB of Iceland is investigating this accident.,No,Unknown,C-FXOH,AEROPLANE,HELIO,,PRIVATE,0-2250 KG       (0-4960 LBS),TAIL WHEEL FIXED,LIGHT,1984,1,SUBSTANTIAL,PLEASURE/TRAVEL,BIIS
119265,A04O0179,48.0,-50.0,CANADA,2004-07-02,UNABLE TO PERFORM (vi),22:00:00,INCIDENT,UNKNOWN,7/2/2004 12:00:00 AM,UNKNOWN,ONTARIO,A04O0179: C-GDSS a Boeing 767-233 aircraft operating as Air Canada flight 894 was en route to Toronto LBPIA when a flight attendant struck their head in the galley. The FA was unable to continue with their duties. The aircraft landed without further incident and was met by medical personnel.,Yes,Unknown,C-GDSS,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1988,2,NONE,AIR TRANSPORT,EINN
118767,A04A0058,45.0,-43.0,CANADA,2004-05-29,EMERGENCY/PRIORITY (xi),00:26:00,INCIDENT,UNKNOWN,5/29/2004 12:00:00 AM,UNKNOWN,ATLANTIC,A04A0058: DAL94 a B767-300 at FL360 was en route to Barcelona from John F Kennedy International when at position N4500 W04300 the crew declared an emergency due to loss of auto flight controls. The aircraft carried out a contingency procedure and descended to FL280; the crew then requested a diversion to Gander and the aircraft was cleared accordingly. At 050W in VHF contact the crew advised that the problem was resolved. The aircraft landed uneventfully at Gander at 0418Z.,No,Unknown,N1613B,AEROPLANE,BOEING,DELTA AIR LINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2001,2,NONE,AIR TRANSPORT,
117465,A04A0027,52.0,-50.0,INTERNATIONAL WATERS,2004-03-11,SMOKE OR FIRE (iii),15:58:00,INCIDENT,UNKNOWN,3/11/2004 12:00:00 AM,UNKNOWN,ATLANTIC,A04A0027: The British Airways B747 operating as BAW223 was en route Heathrow to Washington DC when the crew declared an emergency at 1928z position 50N 50W due to a strong smell of electrical smoke in the cockpit. Crew requested diversion to Gander Intl NF and landed without further incident at 2005Z. Local maintenance isolated the problem to the seizure of the lower left re-circulation fan. The fan was replaced and the flight continued to destination later in the day.,No,Unknown,G-BNLY,AEROPLANE,BOEING,BRITISH AIRWAYS,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,1993,4,NONE,AIR TRANSPORT,EGLL
117015,A04F0027,19.43333333,-99.06666667,MEXICO,2004-01-04,UNABLE TO PERFORM (vi),22:30:00,INCIDENT,UNKNOWN,1/4/2004 12:00:00 AM,UNKNOWN,ONTARIO,A04F0027: C-GARO an Airbus A319-114 aircraft operating as Air Canada flight 1261 ws enroute from Toronto/LBPIA to Mexico City. One hour from Mexico City a flight attendant became ill and was unable to continue duties. The aircraft landed without further incident.,No,Unknown,C-GARO,AEROPLANE,AIRBUS,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1997,2,NONE,AIR TRANSPORT,CYYZ
116955,A04A0013,52.0,-47.66666667,INTERNATIONAL WATERS,2004-02-10,EMERGENCY/PRIORITY (xi),01:07:00,INCIDENT,UNKNOWN,2/10/2004 12:00:00 AM,UNKNOWN,ATLANTIC,A04A0013: AAL70 an American Airlines Boeing 777 was en route from Dallas-Fort Worth at FL370 on track Victor when the flight crew reported a passenger medical emergency and requested a clearance direct to Gander. Gander ACC informed the crew that they were unable to comply with their request as there was traffic below them down to FL320. The crew then informed Gander that they were turning south and executing the contingency procedure for descent. The crew descended the aircraft and upon reaching FL310 Gander ACC cleared them direct to Gander.The aircraft landed safely at Gander without further incident.,No,Unknown,N758AN,AEROPLANE,BOEING,AMERICAN AIRLINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2001,2,NONE,AIR TRANSPORT,
116708,A04F0007,63.98333333,-22.6,ICELAND,2004-01-22,EMERGENCY/PRIORITY (xi),15:00:00,INCIDENT,UNKNOWN,1/22/2004 12:00:00 AM,UNKNOWN,ONTARIO,"A04F0007: The Air Canada Airbus A330-343 aircraft registration C-GHKR operating as flight 855 was enroute when a passenger developed a serious illness. A doctor onboard conveyed to the flight crew the passenger's serious condition and the flight crew declared a \PAN PAN\"" with Iceland Radio. The aircraft diverted to the nearest airport where emergency medical services met the aircraft upon its arrival.  """,No,Unknown,C-GHKR,AEROPLANE,AIRBUS,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2001,2,NONE,AIR TRANSPORT,EGLL
115629,A03A0115,46.0,-30.0,INTERNATIONAL WATERS,2003-10-22,J. ROC / LOS,12:00:00,INCIDENT,UNKNOWN,10/22/2003 12:00:00 AM,UNKNOWN,ATLANTIC,A03A0115: VVRA38 a US Navy P3 was on routing 44N 20W 1241Z 46N 30W 1415Z 48N 40W 49N 50W Flight Planned Route to Brunswick NAS (KNHZ) at Flight Level 250. At 1245Z the aircraft requested and was cleared by Santa Maria to Flight Level 270. All transmissions were relayed by another aircraft (HF unserviceable). When the P3 relayed his 30W position report he was at Flight Level 290 and was requesting Flight level 310. As soon as the position report was received by Gander the aircraft was re-cleared to FL280. While at Flight Level 290 this aircraft was operating with less than the required separation of 30 Minutes longitudinally or 120 Nautical Miles lateral with two other aircraft (an AN124 and a B747). The minimum separation which occurred during the event was calculated to be 19 minutes. ,No,Unknown,REG-A03A0115-3,AEROPLANE,BOEING,UNITED STATES MILITARY,STATE,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,,0,4,NONE,AIR TRANSPORT,
115485,A03F0172,48.0,-50.0,INTERNATIONAL WATERS,2003-10-08,UNABLE TO PERFORM (vi),10:00:00,INCIDENT,UNKNOWN,10/8/2003 12:00:00 AM,UNKNOWN,QUEBEC,A03F0172: A Flight Attendant on the Boeing 747-400 en route to Montreal (Dorval) was unable to carry on with their duties after a back injuries. The injury was sustained while pushing a trolley.,No,Unknown,C-GAGN,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,1991,4,NONE,AIR TRANSPORT,EDDF
115228,A03A0109,55.0,-35.0,INTERNATIONAL WATERS,2003-09-24,EMERGENCY/PRIORITY (xi),06:00:00,INCIDENT,UNKNOWN,9/24/2003 12:00:00 AM,UNKNOWN,ATLANTIC,A03A0109: BAW116 a British Airways Boeing 747 en route from New York to London on track Zulu at FL390 reported 55N40W at 0540 UTC estimating 55N30W at 0622 UTC. At 0600 UTC the flight crew advised Gander that they were shutting down the number four engine (Rolls-Royce Trent RB211-524) were unable to maintain FL390 and were turning south and descending to FL370. As there was no traffic south of track Zulu at FL370 BAW116 was re-cleared to destination on a parallel track one degree (60 miles) south of track Zulu. The aircraft exited Canadian oceanic airspace without further incident.The crew later reported that they had received an oil pressure warning for the number four engine  on the EICAS and elected to shut down the engine in accordance with the QRH. The crew also completed fuel transfer during the remaining portion of the flight for aircraft balance requirements.,No,Unknown,G-CIVO,AEROPLANE,BOEING,BRITISH AIRWAYS,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,,1997,4,NONE,AIR TRANSPORT,
114538,A03F0148,59.0,-40.0,ICELAND,2003-08-18,SMOKE OR FIRE (iii),15:30:00,INCIDENT,UNKNOWN,8/18/2003 12:00:00 AM,UNKNOWN,ONTARIO,A03F0148: Air Canada flight 873 (ACA 873) a Boeing 747-400 aircraft registration C-GAGN encountered smoke in the cabin approximately 580 nm southwest of Keflavik while en route from Frankfurt/Rhein-Main to Toronto/LBPIA.  The flight declared an emergency and diverted to Keflavik where it landed safely.  Preliminary information is that the source of smoke was a failed #2 recirculating fan that was found seized with its circuit breaker tripped.  Heater ribbons and insulation were checked and no faults found.  The aircraft was ferried to Toronto under MEL for the recirculating fan for further investigation by the operator.  ,No,Unknown,C-GAGN,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,1991,4,UNKNOWN,AIR TRANSPORT,EDDF
111758,A03A0027,46.16666667,-49.33333333,INTERNATIONAL WATERS,2003-02-19,J. ROC / LOS,02:47:00,INCIDENT,UNKNOWN,2/19/2003 12:00:00 AM,UNKNOWN,ATLANTIC,A03A0027: AMX005 an Air Mexico B-767 was en route from Mexico City Mexico to Paris France crossing 46N/50W at 0234 UTC estimating 48N/40W at 0319 UTC at FL380.COA34 a Continental Airlines B-777 was en route from Houston Texas to London England crossing 46N50W at 0241 UTC estimating 48N/40W at 0329 UTC at FL039.At 0243 UTC AMX005 requested FL390. The controller completed a trial probe to determine if separation would be maintained between the aircraft. The controller then cleared AMX0005 to FL390 at which time separation between the aircraft eroded to approximately 7 minutes longitudinally where 10 minutes longitudinal or 1000 feet vertical is required. By the time the error was discovered required separation had been regained.The method the controller used for the trial probe is for use in a radar controlled environment by flight planners prior to the aircraft entering oceanic airspace. Included in this method is a sliding Mach scale which is used when the leading aircraft is faster thus assuring separation as both aircraft progress. This allows the aircraft to enter oceanic airspace without the required 10 minute longitudinal separation. The incident aircraft were already in oceanic airspace where other methods of determining separation should be used by controllers.Nav Canada is convening an Operational Safety Investigation.,No,Unknown,N78013,AEROPLANE,BOEING,CONTINENTAL AIRLINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,,1999,2,NONE,AIR TRANSPORT,
111103,A03A0001,60.83333333,-43.5,CANADA,2003-01-04,J. ROC / LOS,19:23:00,INCIDENT,UNKNOWN,1/4/2003 12:00:00 AM,UNKNOWN,ATLANTIC,A03A0001: BAW219 a British Airways B747-400 was en route from London to Denver at FL360 crossing 61N/040W at 1911 UTC estimating 60N/050W at 1946 UTC. ICE643 and Icelandair B757-200 was en route from Keflavik to Washington at FL350 crossing 61N/040W at 1907 estimating 59N/050W at 1945 UTC.At 1923 UTC the flight crew of BAW219 requested a lower altitude due to turbulence; however Gander was unable to issue a clearance due to traffic. The crew then informed Gander that they had ICE643 on TCAS at 40 nm ahead and that the aircraft (ICE643) was indicating climbing and descending as much as 200 feet. BAW219 then descended to FL310 without a clearance and upon reaching that altitude was issued a revised clearance to maintain FL310.The aircraft exited Canadian airspace without further incident.,No,Unknown,TF-FIJ,AEROPLANE,BOEING,ICELANDAIR,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,,0,2,NONE,AIR TRANSPORT,BIKF
111041,A02O0419,48.0,-50.0,INTERNATIONAL WATERS,2002-12-03,UNABLE TO PERFORM (vi),02:00:00,INCIDENT,UNKNOWN,12/3/2002 12:00:00 AM,UNKNOWN,ONTARIO,A02O0419: C-GHLA a Boeing 767-35H aircraft was en route from Toronto LBPIA to Rome Italy when the relief pilot became ill and was considered unfit for duty. The symptoms started to diminish on landing. The illness is believed to be an isolated incident of food poisoning.,No,Unknown,C-GHLA,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1992,2,NONE,AIR TRANSPORT,CYYZ
110713,A02A0137,51.0,-49.5,CANADA,2002-11-28,DIFFICULT TO CONTROL (iv),03:00:00,INCIDENT,UNKNOWN,11/28/2002 12:00:00 AM,UNKNOWN,ATLANTIC,A02A0137: BAW94 a British Airways B777 G-YMMP was en route from Montreal to London at FL390 over the North Atlantic when the flight crew reported that they had encountered severe turbulence. The crew also reported that they had received two stall warnings and that the aircraft altitude fluctuated by 800 feet below and 600 feet above the assigned altitude.There were no injuries and no conflict with other aircraft. The aircraft exited Canadian airspace without further incident.,No,Unknown,G-YMMP,AEROPLANE,BOEING,BRITISH AIRWAYS,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,,0,2,NONE,AIR TRANSPORT,CYUL
109421,A02A0100,44.0,-62.0,INTERNATIONAL WATERS,2002-08-20,UNABLE TO PERFORM (vi),16:25:00,INCIDENT,UNKNOWN,8/20/2002 12:00:00 AM,UNKNOWN,ATLANTIC,A02A0100: The crew of a US Air Boeing 767-200 flight number USA49 declared a medical emergency after flight attendant had been injured (possible broken bone) when meal cart fell on the flight attendant's leg. The crew indicated that they would continuing to destination and that company dispatch would coordinate medical assistance. No turbulence was reported by the crew. The aircraft exited Canadian airspace at 1713UTC.    ,No,Unknown,N645US,AEROPLANE,BOEING,US AIR INC,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1987,2,NONE,AIR TRANSPORT,
108739,A02A0082,59.83333333,-50.33333333,CANADA,2002-06-27,ENGINE (i),18:20:00,INCIDENT,UNKNOWN,6/27/2002 12:00:00 AM,UNKNOWN,ATLANTIC,A02A0082: N522AG a Lockheed L-1329 was en route from Keflavic to Goose Bay via 60N 50W LOACH. Just west of 50W the crew noticed that the number one generator overheat light had illuminated. After completing the required checklist the crew observed that the light remained illuminated and a precautionary shutdown of the number one engine (Garrett TFE-731-3) was completed. The aircraft landed at Goose Bay at 2000 UTC without further incident.Maintenance personnel replaced the faulty engine-driven generator with the APU generator as they are the same. The aircraft departed Goose Bay for Waukegan airport (KUGN) and exited Canadian airspace without further incident.,No,Unknown,N522AG,AEROPLANE,LOCKHEED,BANNER AVIATION,CORPORATE,5701-27000 KG   (12566-59525 LBS),TRICYCLE ALL RETRACT,,0,4,NONE,BUSINESS,BIKF
108371,A02F0065,52.7,-8.91666667,IRELAND,2002-05-23,EMERGENCY/PRIORITY (xi),04:24:00,INCIDENT,UNKNOWN,5/23/2002 12:00:00 AM,UNKNOWN,ONTARIO,A02F0065: Air Canada flight 880 a Boeing 767-300 aircraft registration C-GGBJ was en route from Toronto/LBPIA to Paris/Charles-de-Gaulle.  A passenger became ill during cruise flight over the Atlantic and was attended to by a doctor on board.  As the passenger's condition became more serious the doctor recommended landing as soon as possible resulting in the flight crew's decision to divert to Shannon Ireland.  The passenger was removed by medical personnel at Shannon and the flight continued to Paris.,No,Unknown,C-GGBJ,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1992,2,NONE,AIR TRANSPORT,CYYZ
107531,A02A0041,48.86666667,-52.0,INTERNATIONAL WATERS,2002-04-06,SMOKE OR FIRE (iii),00:40:00,INCIDENT,UNKNOWN,4/6/2002 12:00:00 AM,UNKNOWN,ATLANTIC,A02A0041: D-AIGI an Airbus A340 aircraft operating as DLH427 was on a flight from Philadelphia to Frankfurt and was approximately 100 NM E of Gander when the crew requested a diversion to Gander due to an electrical burning smell in the aft galley. QX ACC cleared the aircraft direct to Gander and during the descent the crew declared MAYDAY. The Crew advised that they were shutting down electrical power to the aft galley and requested a fuel dump prior to landing in Gander. The aircraft landed on runway 13 in Gander 34 minutes later without further incident. The aircraft was brought to a stop on the runway and the engines were shutdown. Airport fire fighters then boarded the aircraft and after it was determined that there was no fire the engines were restarted and the aircraft taxied to the ramp where the passengers were deplaned. More information to follow.UPDATE 26 Jul 02: The oven was examined at the company overhaul shop. It was reported that the power-receptacle of oven number three exhibited evidence of scorching and arcing due to defective contact pins; the nature of the defect was not reported. No other part of the over showed scorching or arcing of any kind.UPDATE 20 Dec 02: Upon further investigation of the electronic oven control system it was revealed that one TRIAC (out of 9) was defective but did not show any signs of damage or burnt markings (TRIAC #44 on Power Switch Assembly; P/N 5398003A). This TRIAC is part of the system which controls the alternating current (AC) fan-motor and heating. It is probable that the failure of TRIAC #44 and consequently the failure of one phase of the AC-fan-motor could result in higher electric current. Thermal heating within the layered winding of the fan-motor could have produced some electrical smell. Upon replacing TRIAC #44 the oven worked as designed.,No,Unknown,D-AIGI,AEROPLANE,AIRBUS,LUFTHANSA GERMAN AIRLINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,,1994,4,NONE,AIR TRANSPORT,
107166,A02A0029,59.33333333,-48.5,INTERNATIONAL WATERS,2002-03-02,J. ROC / LOS,14:16:00,INCIDENT,UNKNOWN,3/2/2002 12:00:00 AM,UNKNOWN,ATLANTIC,"A02A0029: DHC 582 a Dash 8 aircraft was on ferry flight from Goose bay to Reykjavik at FL230 with a routing of Loach 59N50W Sierra India Beacon 61N40W. As DHC 582 progressed by 59N50W at 14:06 estimating 61N40W at 15:18 the crew requested a re-routing direct to 61N40W and an increase of airspeed to 250 knots. The radio operator who took the request relayed the request electronically to the oceanic control handling the flight. The oceanic control approved the request however in the electronic message reply to the radio operator the word \knots\"" after 250 was omitted and the radio operator inadvertently cleared the flight to FL250. This resulted in less than the required separation between DHC 582 and BOBBY 02 a USAF KC 135 aircraft accompanied by CUBE 91 to 94 four F15 aircraft. Bobby 02 and CUBE 91 TO 94 had a routing of 61N40W at 13:36 estimating 58N50W at 14:34 with an airspace reservation of FL240 to FL260. The clearance error was detected when the DHC 582 61N40W position report was entered into GAATS. Nav Canada will be conducting an Operations Safety Investigation.""",No,Unknown,REG-A02A0029-2,AEROPLANE,BOEING,UNITED STATES MILITARY,STATE,27001-272000 KG (59526-599650 LBS),,,0,4,NONE,AIR TRANSPORT,
106972,A02A0014,63.0,-30.0,INTERNATIONAL WATERS,2002-02-11,J. ROC / LOS,17:36:00,INCIDENT,UNKNOWN,2/11/2002 12:00:00 AM,UNKNOWN,ATLANTIC,A02A0014: The KLM B747-400 was westbound at FL310 routing 63N 30W 64N 40W and 64N 50W. Altitude of flight was passed to Gander and copied as FL310 but processed as FL330. Incorrect altitude was not detected until the 40W position report and by a different controller. There was no conflicting traffic. NavCanada is conducting a level one OSI.,No,Unknown,PH-BFK,AEROPLANE,BOEING,KLM ROYAL DUTCH AIRLINES,COMMERCIAL,OVER 272001 KG (599651 LBS),,HEAVY,0,4,NONE,AIR TRANSPORT,EHAM
106700,A02A0001,54.5,-45.0,INTERNATIONAL WATERS,2002-01-12,ENGINE (i),00:30:00,INCIDENT,UNKNOWN,1/12/2002 12:00:00 AM,UNKNOWN,ATLANTIC,A02A0001: A Virgin Atlantic A340-311 en route from London Heathrow to Newark New Jersey at FL340  shutdown #3 engine (CFM 56-5C2) due to a loss of oil at position N5430 W04500.  The crew declared a PAN PAN and executed a contingency procedure while descending from their cruise altitude to FL310; there was no conflicting traffic. The aircraft continued to destination.,No,Unknown,G-VSKY,AEROPLANE,AIRBUS,VIRGIN ATLANTIC,COMMERCIAL,27001-272000 KG (59526-599650 LBS),,HEAVY,1993,4,NONE,AIR TRANSPORT,EGLL
106247,A01A0140,52.0,-41.0,CANADA,2001-11-17,EMERGENCY/PRIORITY (xi),12:23:00,INCIDENT,UNKNOWN,11/17/2001 12:00:00 AM,UNKNOWN,ATLANTIC,A01A0140: The #1 generator on Delta 83 a Boeing 767-300 failed shortly after take off from Nice (LFMN) for New York (KJFK). The auxiliary power unit (APU) was started to provide backup power and the flight was continued. When the aircraft was about 480 nm east of Gander the APU shutdown and could not be restarted. The crew declared an emergency executed a contingency descent from FL 340 to FL 270 and offset 30 miles to the south of track. The crew requested a diversion to Gander (CYQX) and were cleared at FL 270. The aircraft landed at Gander without further incident. Maintenance personnel subsequently found that the APU was low on oil. Two quarts of oil were added and the APU started and ran normally. No external oil leaks were observed on the APU. The aircraft has proceeded to KJFK.,No,Unknown,N156DL,AEROPLANE,BOEING,DELTA AIR LINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1991,2,NONE,AIR TRANSPORT,
105096,A01A0098,54.5,-47.66666667,CANADA,2001-08-12,EMERGENCY/PRIORITY (xi),11:29:00,INCIDENT,UNKNOWN,8/12/2001 12:00:00 AM,UNKNOWN,ATLANTIC,A01A0098: AAL9046 an A300 was en route from Heathrow to New York when the flight crew declared an emergency at 1129 UTC and requested descent from FL320 to FL200 due to the loss of two fuel pumps. Gander ACC initially cleared AAL9046 to FL280 due to traffic at FL270 and at 1145 then further cleared the aircraft to FL200. The crew advised Gander that they were continuing to New York; however at 1250 UTC they requested and received a clearance to Bangor. The aircraft exited Canadian airspace at 1355 UTC without further incident.,No,Unknown,N14068,AEROPLANE,AIRBUS,AMERICAN AIRLINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),,,1989,2,NONE,AIR TRANSPORT,EGLL
103516,A01F0045,23.0,-78.8,CUBA,2001-04-01,ENGINE (i),14:00:00,INCIDENT,UNKNOWN,4/1/2001 12:00:00 AM,UNKNOWN,ONTARIO,A01F0045: The flight crew of C-FRYG a Royal Airlines Boeing 737-200 aircraft en route to Ciego de Avila Cuba observed a loss of oil quantity and pressure on the right engine (Pratt and Whitney JT8D-9A) when power was reduced for descent. The flight crew carried out the appropriate check lists shut down the engine and declared an emergency. ERS were on standby for the uneventful landing.Maintenance found a damaged o-ring on the banjo fitting of the oil filter differential pressure switch. The o-ring was replaced and the aircraft was returned to service.,No,Unknown,C-FRYG,AEROPLANE,BOEING,ROYAL AVIATION,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1979,2,NONE,AIR TRANSPORT,CYYZ
103021,A01F0021,12.5,-70.01666667,ARUBA,2001-02-24,J. ROC / LOS,11:47:00,INCIDENT,UNKNOWN,2/24/2001 12:00:00 AM,UNKNOWN,ONTARIO,"A01F0021: C-GTDC an Airbus A320-232 aircraft operating as Skyservice flight 872 was cleared to hold at the BEA VOR in Aruba at FL090. After the first turn in the holding pattern ATC cleared the flight to 5000 feet with a call required when leaving 7000 feet. Descending through 7300 feet and operating in Visual Meteorological Conditions (VMC) the flight crew received a TCAS \TRAFFIC\"" warning. A Boeing 727 was observed entering the hold at the same altitude on a reciprocal heading. The flight crew advised ATC of the conflict and continued the descent. The aircraft landed without further incident.""",No,Unknown,C-GTDC,AEROPLANE,AIRBUS,SKYSERVICE AIRLINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1994,2,NONE,AIR TRANSPORT,CYYZ
