OccID,Summary
68667,"landing after the pilot selected the gear down the gear electric motor stopped after smoke appeared from the floor. the gear fuse blew. the pilot then followed emergency procedures but the emergency crank spun. the pilot performed a belly landing. examination at the scene revealed a failure of the ball bearing (item #20 fig. 5-11 of the beechcraft maintenance manual) on the landing gear actuator worm gear. this failure made normal, manual landing gear operation impossible. examination concluded that the bearing failure was probably caused by the significant lack of lubricant in the actuator housing. two different procedures exist. the one in the \lubrication chart\"" table states an oil level of approximately 1/4 inch while the manufacturer's maintenance manual states that the oil level should be maintained to cover half the diameter of the worm gear. a safety deficiency notice has been filed regarding this matter."""
68666,having taken off downwind the aircraft was unable to climb sufficiently to fly over a mountainous region as the wind intensity had increased significantly. while turning to return to land on a frozen lake the aircraft stalled and crashed into the trees. according to the pilot the aircraft was operating normally. and was received by search and rescue.
68576,"During a ground maneuver, the pilot lost control of his aircraft while going to the refueling pumps. The aircraft was rolling on the ice and the pilot was unable to avoid a parked aircraft. The damage was limited to the propellers of both aircraft. The maneuvering area of ​​the private airport was not de-iced."
67923,"During takeoff, the aircraft struck an obstacle on the frozen lake. The pilot continued the takeoff and landed at the destination. The right main landing gear leg was damaged. The object struck was either a stone or a pile of ice."
67433,2nd takeoff from runway 11 the engine misfired. the pilot landed the plane straight ahead in a field. the plane flipped over on contact with the terrain unsuitable for landing.
67312,"On approach, the student pilot had difficulty keeping the aircraft in line with the runway. On short final, he forgot to flare the aircraft and the aircraft landed hard on the nose wheel. The aircraft bounced and went off the runway. The nose landing gear strut sank into the engine compartment and the propeller was bent."
67224,a very hard landing the plane bounced about 25 feet high and finally struck the grass runway on its nose leaving a deep imprint in the ground. the plane stopped against the wing tip of a piper j-3 parked at the edge of the runway. the pilot was seriously injured in the feet and legs.
66881,Short final on a runway built in a field the pilot was forced to perform a go-around to avoid a collision with a cow. During the climb the pilot was unable to avoid wires located 300 feet from the end of the runway and the aircraft crashed.
66876,"After takeoff, the aircraft suffered an engine failure and the pilot attempted to land on a lake about 1 mile from the airport. The aircraft stalled at a height too high to allow control of the flight to be regained."
66793,After takeoff the pilot heard a noise resembling a backfire. Shortly after the pilot observed fire near the rudder pedals. The pilot cut the throttle and landed.
66792,At an altitude of 150 feet above ground level the pilot initiated a downwind turn and crashed. Winds were gusting to 55 mph. The pilot reported taking off into the wind at a speed of approximately 45 mph. At 150 feet above ground level he initiated a steep turn (50 degrees) to go in the opposite direction; during the turn the aircraft lost speed and altitude. The pilot was unable to regain control of the helicopter and the aircraft crashed.
66745,Pilot experienced a loss of power. He tried to extend his glide to land on Lac des Cornes. During the base turn the aircraft stalled and crashed into the waters of Lac Vaillant.
66622,Moments after takeoff the pilot hit the surface of the glacier from which he had just taken off.
66601,entered dynamic tilt when the pilot maneuvered the aircraft during landing.
66224,"The plane crashed shortly after a training flight, killing both occupants instantly."
66170,"landing while the aircraft was taxiing on the runway the left landing gear collapsed. the pilot mentioned that the red flashing light mounted in the landing gear lever was activated when stationary. examination of the aircraft indicates that the landing gear doors had closed normally after the wheel retraction. during the ferry flight to the maintenance base the landing gear operated normally. no defect could be detected during the jack retractions or during a subsequent test flight. the illumination of the light in the landing gear lever and the retraction of the doors in sequence suggest that the retraction process had been commanded, however the pilot is adamant that he did not activate the lever inadvertently. no technical element could explain the accidental retraction of the landing gear. the aircraft was returned to service."
66120,The pilot had performed engine performance checks before takeoff. During the initial climb to about 300 feet the engine stalled. The pilot made a left turn to try to return to the runway. Because of his low height he had to crash land on the shoulder of the highway which was nearby.
65954,"approach the gear descended normally and the three gear down and locked lights came on. the lever did not return to the neutral position. in addition the flaps could not be operated. the pilot recycled the gear several times and tried with the hand pump but did not obtain the gear down and locked indication. he activated the co2 system but only the main gear wheels locked. in addition the pilot saw through the engine cowling mirror that the nose wheel was not completely down. the pilot landed the aircraft on runway 20 after having consumed most of his fuel. he stopped the engines, feathered the propellers and closed the electrical circuits on short final. on landing the aircraft suffered damage to the nose and propeller blades. the cfr had been notified and spread foam around the aircraft after the stop. examination of the landing gear system revealed an internal problem with the hydraulic control module. when a new co2 cylinder was installed, all 3 wheels locked. there is no pressure gauge on these cylinders. the verification required by the manufacturer consists of dismantling the cylinder and weighing it annually and at 500 hours. during the event, it is plausible that the co2 pressure was insufficient to lower and lock the nose wheel which, opposite the main landing gear, lowers against the relative wind."
65898,"The pilot was to pick up two technicians who were taking water samples from the frozen surface of the Caniapiscau reservoir. During the approach in milky weather conditions, the pilot lost all reference and the helicopter crashed. The pilot was ejected on impact. A helicopter was able to pick up all three of them safely a few hours later."
65858,rolling after landing on the surface of a frozen lake the front wheel sank into a crevasse. the sudden stop caused the front landing gear to tilt backwards and the propeller to twist on contact with the ice.
65740,having activated the landing gear extension system the crew observed that the nose gear light was not illuminated. the green light came on after the pilot used the bulb check system. in addition the pilot observed using a mirror located on an engine cowling that the nose wheel was extended. the pilot did not recycle the landing gear extension system. during the landing roll the nose gear collapsed. both occupants escaped unharmed from the accident.
65727,After takeoff black smoke was seen near the left engine. The aircraft crashed shortly after within the airport limits.
65726,The pilot was returning from a pleasure flight and while he was taxiing to park his plane the ice gave way under the weight of the aircraft.
65453,Pilot reported that the aircraft suffered a loss of hydraulics on short final. Violent jerks in the pitch and cyclic controls followed. Pilot lost control of the aircraft during landing. Aircraft fell onto its right side. All 3 occupants were unharmed.
64849,from landing on runway 11 the left landing gear acceded. The aircraft ended up on the right side of the runway.
64827,"The PA-32 was traveling west on the \bravo\"" apron when it collided with a vehicle."
64785,"After taking off, the pilot realized that he would not be able to clear the obstacles and decided to land. The aircraft crashed into the forest."
64777,On takeoff there was a loss of power & the plane crashed into the trees.
64739,engine stopped and could not be restarted. during a forced landing in an oat field the plane capsized.
64637,The engine stopped during takeoff. The plane stalled before crashing into a forest.
64628,The landing run caused the aircraft to lose directional control. The instructor intervened but the aircraft went into the pit.
64579,The landing gear sank into the snow and the aircraft capsized.
64524,"During takeoff, the plane hit hardened snow. At the end of the landing run, the landing gear collapsed."
62673,There was an engine failure in the circuit & the driver returned. The ground take was too short.
62596,The rotor speed dropped well below normal limits. The helicopter could not avoid the blades striking the trees.
62580,pilot was making a precautionary approach on soft terrain and went into pylon
62518,engine stopped in flight. pilot had difficulty maintaining control. ultralight crashed.
62494,crashed after takeoff northeast of the airport. It crashed in a right-banked nose-down attitude.
60614,the climb following the takeoff of the seaplane the pilot heard misfires and noticed the loss of engine power. the pilot made a right turn in order to return to the lake of departure. the altitude being insufficient the pilot landed the plane in an alder grove. the engine then caught fire. the pilot and the 4 passengers were immediately able to evacuate the aircraft. the 5 occupants were not injured and reached the road on foot.
55900,"shortly after lift-off and after the landing gear had been retracted the pilot noticed that the top left engine cowling was opening. he immediately reduced power to idle and landed wheels-up on the runway. following maintenance and a series of inspections the top left engine cowling was not properly secured prior to the flight. the engine cowlings had been removed the previous day for maintenance and had been reinstalled by the junior aircraft maintenance engineer (ame) who had worked on the aircraft. a senior ame inspected the work done but he did not check that the cowlings were properly installed and fastened. two of the four fasteners that secure the top left engine cowling had not been locked. because of paint lines on the fastener and on the fuselage it was obvious that one fastener was unlocked; it was not obvious that the second one was unlocked. three people involved in this incident did not detect that the cowling was not secure the junior ame the senior ame and the pilot. the pilot elected to land immediately with the landing gear retracted rather than fly a circuit with the cowling loose. aircraft control with the cowling loose would have been unpredictable and structural damage may have occurred if the cowling had broken away in flight. findings: cause related: 1. the junior ame did not properly lock two of the four top left engine cowling fasteners following installation of the cowling. 2. the senior ame did not detect the unlocked fasteners when he inspected the work done by the junior ame. 3. the pilot did not detect the unlocked fasteners during his pre-flight inspection. 4. when the top left engine cowling opened in flight the pilot landed immediately with the landing gear retracted. other: - nil - shortly after planing and after the gear retracted, the pilot noticed that the upper cowling of the left engine was opening. he immediately reduced the power to idle and landed face down on the runway. After maintenance work and a series of inspections the left engine upper cowling had not been locked before the flight. The engine cowlings had been removed the previous day for maintenance work and had been reinstalled by the junior aircraft maintenance mechanic (AME) who had worked on the aircraft. a supervising MEA inspected the work performed but did not check whether or not the cowlings had been properly fitted and latched. two of the four fasteners left engine upper cowling safety latches had not been locked. From the paint marks on one fastener and the fuselage it was obvious that one of them was not locked but it was not the case for the other. The three people involved in this incident, namely the junior and supervisory mechanics and the pilot, did not notice that the cowling was not locked. The pilot preferred to land immediately on his belly rather than do a lap of the track with it. a loose cowling. the flight control response could have been unpredictable and structural damage could have occurred if the cowling had separated in flight. findings established facts relating to causes: 1. the junior mechanic failed to properly latch that two of the four fasteners on the left engine upper cowling were loosened following removal of the cowling. 2. the supervising mechanic did not notice that the fasteners were unlocked when he inspected the junior mechanic's work. 3. the pilot did not noticed that the fasteners were unlocked during his pre-flight inspection. 4. when he saw the upper cowling of the left engine open in flight, the pilot landed immediately with the landing gear retracted. other established facts: -none-"
54301,an ifr approach the aircraft landed but upon touchdown the right landing gear and right inboard flap struck a two-foot-high snowbank located on the center of the runway. the right landing gear door was torn off and the aircraft swung violently to the right. the pilot was able to regain control of the aircraft on a cleared portion of the runway and was able to complete the landing without further incident. the investigation determined that the snow removal equipment had only partially cleared the runway when the aircraft began its approach. the control tower had not been advised that a snowbank had been left along the center of the runway for a length. visibility was low it was not possible for the controller or the crew of the aircraft to see this obstacle before landing. Findings: Established facts relating to the causes: 1. the runway was only partially cleared before landing. 2. the snow removal personnel did not warn the tower of the presence of the snow bank left on the runway. 3. the low visibility prevented the crew from seeing the snow bank left on the centre of the runway. 4. the aircraft struck a snow bank on landing. Other established facts: -none-.
54275,having become airborne at a height of about three feet the seaplane was caught in a sudden gust of wind which lifted the left wing. the aircraft turned right and headed towards a rocky and wooded headland. realizing that he would not be able to clear the obstacles the pilot cut the throttle and landed. the front of the right float sank into the water and the aircraft overturned. the pilot who had six hours dual control on seaplanes and a total of fourteen hours on type felt that he was not adequately prepared to deal with the various situations encountered in bush flying. findings established facts relating to the causes: 1. the pilot was inexperienced on the type of aircraft and on seaplanes. 2. the pilot lost directional control in a gust of wind. other established facts: -nil-
54272,pilot who had never flown this amateur-built aircraft wanted to determine the aircraft's handling on the ground. he accelerated but having reached too high a speed he unintentionally took off. he managed to make a circuit but during the final approach and landing he had difficulty controlling the aircraft. on touchdown the aircraft bounced and landed heavily. the main landing gear went through the wings. the pilot having overcorrected the aircraft bounced on landing. findings: established facts relating to the causes: 1. the pilot had no experience on this aircraft and took off unintentionally. 2. the pilot did not maintain the correct attitude on landing. 3. the aircraft landed heavily and the landing gear went through the wings. other established facts: -none-.
54257,a long float taxi in preparation for takeoff on rough water the pilot of the seaplane shut down the engine to drain the floats. he tried in vain to pump water from the left float but it remained dangerously low in the water. the pilot then restarted the engine to head for shore but about a thousand feet from shore he realized he would not reach it. he shut down the engine again and handed out life jackets to the passengers. shortly afterward the left float began to sink and the tip of the left wing touched the bottom of the lake in about 20 feet of water. two of the passengers swam to shore but the pilot and one of the passengers remained on the float still afloat. twelve hours later they also swam to shore. the investigation revealed that two closing caps of the left float were defective and caused the water leak into the two aft compartments of the float. findings established facts relating to the causes: 1. the two aft compartments of the left float were flooded due to a water leak caused by two defective closing caps. 2. the long circulation afloat with a tailwind aggravated the water leak. other established facts: -none-
54256,"having made a visual approach in calm winds, the pilot landed his conventional aircraft. the aircraft bounced and then touched the runway with its nose pointing slightly to the left; when it reached the edge of the runway, the pilot applied full power and fully applied the right brake. the aircraft continued its trajectory on the grass at the edge of the runway and then the right main landing gear was torn off. the aircraft banked onto the right wing and stopped. when the aircraft made contact with the runway, it began to roll. the corrective manoeuvres of the pilot, who had only limited experience with conventional aircraft, were not sufficient to ensure directional control of the aircraft. the roll was amplified when the pilot applied full power. Conclusions: Established facts relating to the causes: 1. The pilot had only limited experience with conventional aircraft. 2. Directional control of the aircraft was not ensured. 3. The aircraft bobbed. 4. The pilot's corrective manoeuvres amplified the bobbing. Other established facts: -none-"
54245,"The pilot climbed to an altitude of 4,500 feet asl but as the weather deteriorated he gradually descended to 700 feet asl to stay out of the clouds. He tried to make radio contact with Saint-Hubert and Dorval air traffic control to get help but his altitude was too low he was unable to establish radio contact. The pilot found himself surrounded by cumulonimbus clouds and, unable to divert to another aerodrome, he decided to make a precautionary landing in a field. During taxiing after landing, the nose gear broke off when it sank into the soft ground and the aircraft flipped over. Before taking off, the pilot had telephoned the Sherbrooke flight service station to find out the weather conditions. he was told that the forecast was favourable for vfr flight along his route and to his destination. he was also warned that fog, rain showers and thunderstorms sometimes reduced visibility. the pilot found himself in an area of ​​high thunderstorm activity and made a precautionary landing. findings established facts relating to the causes: 1. the pilot continued his flight in poor weather conditions. 2. during the precautionary landing in a field the nose gear sank into the soft ground. other established facts: -none-"
54237,atmospheric conditions were conducive to the formation of carburetor icing. the pilot conducted his pre-takeoff checks and checked the operation of the carburetor heat while taxiing for one mile. he did not use carburetor heat for takeoff and initial climb. at 800 feet agl engine rpms decreased rapidly. unable to maintain altitude the aircraft struck trees and fell to the ground. the technical investigation determined that the loss of power was not due to mechanical failure and according to the pilot's statements there were no symptoms of mechanical failure. atmospheric conditions and the long taxi without carburetor heat probably led to the formation of carburetor icing. Shortly after take-off the engine power decreased rapidly and the pilot was forced to make a forced landing in the trees. Findings Established facts relating to the causes: 1. The atmospheric conditions were conducive to the formation of carburettor icing. 2. The pilot did not take the necessary precautions to avoid the formation of carburettor icing. Other established facts: -none-
54236,"pilot landed on a private runway where the crosswind force reached the maximum demonstrated limit speed (11 knots). during the landing roll a gust of wind caused the aircraft to deviate to the right. the pilot tried to bring it back on track by applying the left brake but the aircraft went off the side of the runway and struck a maintenance vehicle parked nearby. the damage to the left main landing gear made it impossible to establish whether the left brake was functioning at the time of the accident. the gust of more than 11 knots, thus exceeding the maximum demonstrated limit for a crosswind landing, did not allow the pilot to maintain directional control of his aircraft. findings established facts relating to the causes: 1. the wind gust exceeded the maximum demonstrated limit for a crosswind landing for this type of aircraft. 2. the aircraft yaw to the right. 3. the left brake was ineffective during the attempt to bring the aircraft back on track. 4. the aircraft collided with a vehicle that was parked near the runway. other established facts: -none-"
54233,had made several touch-and-go landings in a light crosswind. on the next landing he had difficulty holding the centreline while taxiing. the pilot believed that this difficulty was due to the fact that the nose wheel was carrying too much weight after touchdown. during the next landing he delayed touching down the nose wheel as long as possible. the aircraft left the runway and came to a stop after hitting a ditch. the pilot was unaware that the rudder pedals controlled the nose wheel deflection and that he could have controlled the direction of the aircraft using the nose wheel. his efforts at the controls were therefore ineffective in controlling the aircraft's course at low speed. findings established facts relating to causes: 1. the pilot was unaware that the rudder pedals also controlled the nose wheel deflection. 2. as the front wheel did not touch the ground during taxiing the pilot was unable to hold the axle. other established facts: none.
54232,"The owner of the aircraft and his instructor had just finished a training session in the St-Hubert area and had landed for refueling. They mutually agreed that the session was over and the instructor took the left seat when departing from St-Hubert. After takeoff, the owner took the controls to practice flying in the right seat. As the aircraft entered the circuit for Runway 07 at Ste-Therese, the instructor in the left seat had taken over the controls. He then decided to simulate an engine failure by pulling the throttle back and he handed over the controls to the owner, who performed the approach. During the final turn, the owner felt that the aircraft was too high and, not feeling confident, he handed over the controls to the instructor. The latter decided to continue the approach and retracted the flaps. The aircraft touched down abruptly 350 feet before the displaced runway threshold and the left main landing gear was torn off. The investigation revealed that despite the end of the training session in accordance with the rules, the instructor had decided to put his student pilot to the test without having told him about the failure or having warned him of it. The student pilot therefore did not know what type of landing circuit he was supposed to perform. He did not believe he had the necessary skills to complete the circuit even after the instructor had performed the initial part. When the student handed over the controls on final, the aircraft was too high to perform a normal landing but the instructor tried to catch up with the approach rather than reflying a circuit. The retraction of the flaps caused a high rate of descent that the pilot was unable to correct. the aircraft had no technical defects before the accident and the failure of the landing gear was due only to overloading. this investigation resulted in laboratory report number lp 203/84 entitled main landing gear housing assembly. findings established facts relating to the causes: 1. the instructor had not informed the student pilot of a possible engine failure exercise. 2. the student pilot's approach placed the aircraft at too high an altitude on final. 3. the instructor who had taken over the controls retracted the flaps and despite the high rate of descent on final and the poor presentation of the aircraft did not attempt to apply the go-around. other established facts: -none-"
54231,"The pilot was preparing to make a landing and go-around on the 3,400-foot runway. Having started the descent too high and too close to the runway threshold, he had to make the approach on a steep slope. The nose wheel touched the runway the first 1,000 feet after the threshold and the aircraft began to porpoise. The porpoising continued until the pilot applied a go-around to stabilize the aircraft. He finally landed with only 800 feet of runway remaining. During the subsequent taxi, the pilot was debating whether to apply the go-around or stop the aircraft. He decided to apply full brakes with only 100 feet of runway remaining. The aircraft continued on the grass extension until it encountered a deep trench adjacent to the profiled surface. the flare was too slight to prevent the nose wheel from touching the runway, leading to porpoising. after stabilizing his aircraft, the pilot delayed the decision not to take off again until he was close to the end of the runway. this hesitation caused him to overshoot the runway and end up in a ditch. findings established facts relating to causes: 1. the point chosen to begin the approach made a steep descent inevitable. 2. the flare was too slight. 3. the aircraft porpoised after the nose wheel touched the runway. 4. the pilot delayed the decision not to go around and stop the aircraft. 5. the aircraft overshot the runway and entered a ditch. other established facts: 1. the drainage pit does not comply with chapter 10 of tp 312 of transport canada relating to profiled surfaces bordering a runway."
54230,pilot was flying circuits on a private runway. during landing taxi he did not maintain his axis and the aircraft pivoted to the right and entered a drainage ditch. the right landing gear was torn off. since the pilot was not holding the control column far enough back there was not enough pressure on the tail wheel for him to have good directional control. findings established facts relating to causes: 1. the pilot lost directional control because he was not holding the controls in a manner that would give him maximum efficiency. other established facts: -none-
54225,"made a hard landing on glassy water; it bounced and stalled. the right wingtip and right float struck the water and the aircraft flipped over. the investigation established that the aircraft had just been returned to service after winter and that the pilot had flown only once in the previous six months. not having recent experience with glassy water landings, the pilot stalled the aircraft after being surprised by the bounce. the pilot failed to correct the stall properly; the wing and float struck the water and the aircraft flipped over. findings established facts relating to causes: 1. the pilot was making his first glassy water landing of the season. 2. the aircraft stalled after bouncing on landing. 3. the stall was incorrectly corrected and the aircraft overturned. other established facts: -none-"
54223,"pilot-builder wanted to test the airspeed indicator of the seaplane he was putting the finishing touches to. this test was to be done by taxiing at high speed on the surface of the water. the pilot placed the seaplane into the wind and then increased the power. the aircraft climbed onto the step and took off, gained about 20 feet and began a slow left turn. the pilot cut the throttle and maintained the turn so as to land in the opposite direction to the takeoff. during the manoeuvre the left wing tip touched the water; the seaplane was thrown onto the float stops and onto its nose and then rolled over onto its back before coming to a stop in shallow water. the pilot had no experience on this type of aircraft and had no intention of undertaking a flight that day. to test the anemometer while taxiing on the surface of the water the pilot used a power setting which with the headwind was sufficient to get the aircraft off the ground. concentrating on the airspeed indicator the pilot did not immediately become aware of the takeoff. because of the propeller torque the aircraft began a left turn. wanting to land as soon as possible the seaplane which he had never handled in flight the pilot cut the throttle continued the left turn and attempted a downwind landing. still being tilted near the surface the aircraft struck the water with the wingtip. the violent yaw movement which followed caused the seaplane to spin around. conclusions established facts relating to the causes: 1. the pilot had no experience on the type of seaplane in question. 2. while flying at high speed against the wind on the surface of the water, the seaplane inadvertently took off and began a left turn. 3. having become aware of the take-off, the pilot cut the throttle and continued the turn to land downwind; during the turn the left wing tip struck the surface of the water and the aircraft pirouetted. other established facts: -none-"
54219,"pilot and a friend took off late in the afternoon for a fishing trip the next day. several friends and relatives were aware of their intentions but did not know their destination. they did not file a flight plan. the following day, since they had not returned, a friend conducted a search flight and discovered the wreckage of the aircraft on a frozen lake. the investigation revealed that the aircraft, banked to the right and in a nose-down attitude, had struck the surface of the lake. the tip of the right wing had come into contact with the ice first, followed simultaneously by the two skis and the engine. the aircraft then rolled around the left wing and slid for 50 feet before stopping. no mechanical defects were discovered on the wreckage. the pathological examination found that the blood alcohol levels of the pilot and passenger were 0.14% and 0.13% respectively. according to the police laboratory guidelines for the interpretation of blood alcohol levels, it is very likely that a person with such levels could be impaired. the attitude of the aircraft at impact and the very short track left by the wreckage on the ice suggest that the aircraft stalled at low altitude. findings established facts relating to causes: 1. the pilot's blood alcohol level was 0.14%. 2. the pilot's abilities were probably impaired by the high percentage of alcohol in his blood. 3. the aircraft stalled at low altitude. other established facts: 1. the passenger had a blood alcohol level of 0.13%."
53448,"During a high-speed taxi test on the runway, the ultralight aircraft took off. The left wing sank and the pilot, unable to correct the problem with the controls, increased engine power to avoid trees. The left wing hit a tree and the aircraft pivoted to the left; then it stalled and fell into the trees."
53313,short final the pilot's visibility was limited by a light snowfall. the landing gear struck a snow bank about 30 feet before the runway threshold and then another 40 feet further down the runway. after touchdown the right landing gear collapsed and the wing and propeller were damaged. according to the pilot he was unexpectedly hampered by a whiteout effect on short final.
53310,took off with a full tank of fuel. two hours and thirty minutes later and 2 miles from its destination the aircraft's engine stopped. the pilot made a forced landing in a field. the nose and left landing gear were damaged when the aircraft passed over a rough surface. an examination of the fuel system determined that there was no usable fuel on board and that the carburetor was set too rich. the pilot stated that it was not until after two hours of flight that he noticed the high fuel consumption. he leaned the mixture but he already had not enough fuel to reach the destination. findings established facts relating to the causes: 1. the mixture was set too rich. 2. the pilot did not monitor his fuel consumption. 3. the engine ran out of fuel. 4. the terrain chosen for the forced landing was uneven. other established facts: -none-
53286,nose gear collapsed shortly after landing on a short gravel runway. investigation found that the end of the actuator piston had flexed due to overload. there was no further damage to the nose gear and its housing so it is believed that the nose gear was not locked. the pilot stated that all three green lights were illuminated and that he had visually verified that the nose gear was down.
53284,the takeoff run from a short straight line of a forest road the pilot picked up the microphone to make a radio transmission. when he took his hand off the throttle the rpm began to drop because the throttle grip was not adjusted. he applied the throttle again to take off but did not correct a yaw movement to the left. the aircraft struck shrubs and a ditch.
53272,"Having encountered thunderstorms on his route, the pilot decided to return to his starting point. Eight miles from the intended destination, the engine ran out of fuel. The pilot established a circuit in order to make a forced landing in a clearing, but just before touching down, the left wing hit a tree trunk and the aircraft capsized."
53254,"While taxiing after landing, the pilot saw a person standing at the edge of the runway. It is not certain why the plane flipped over, but it may be that the pilot, distracted by the person, braked too hard."
53250,The pilot was turning left in preparation for takeoff when the right landing gear collapsed. The bolt securing the landing gear to the fuselage had broken for reasons that could not be determined.
53243,"freezing rain had fallen all night but the airport manager had assured the crew that the runway would be sanded. this had already been done four hours before the aircraft arrived and two more loads were to be spread. unfortunately delayed by slippery road conditions the trucks were unable to deliver the sand in time. the runway was icy following continuous showers which lasted almost three hours before the aircraft arrived without the crew being informed of the situation. the captain contacted his destination about 15 minutes before landing and was advised of the following conditions: visibility good runway sand braking poor to fair wind 195 to 210 degrees at 7 to 10 kt and runway 27 in use. the aircraft was in the final turn when the operations agent advised the crew that the runway was slippery, the wind was 210 degrees at 5 kt and he added that the aircraft should stay on the sand side. on short final the captain noted that the runway appeared very slippery. after touchdown the crew retracted the flaps and applied the thrust reverser. the aircraft began to deviate to the right the pilot tried to stop this movement by means of asymmetric thrust. the aircraft, upon hitting a snowbank, lost the right landing gear and came to rest on the right wing and the left landing gear some 210 feet beyond the snowbank."
53237,"The pilot was following the route to his destination when he made a short detour to inspect some fishing huts. He began the approach at 60 mph at a descent rate of 400 and 500 fpm. Shortly before reaching the ice surface, the right shock absorber made contact at right angles with a power cable that crossed the river at a height of 45 ft. The pilot pulled the cyclic control back to stop the aircraft in its tracks; in doing so, a main rotor blade struck the cable and separated, causing the main rotor to become unbalanced; the helicopter fell and sustained substantial damage."
52335,"crosswind landing a gust of wind lifted the left wing. the tip of the right wing and the right float hit the water. the pilot applied power and pitched the aircraft up but the tail, then the float and the left wing hit the water."
52320,avoiding the rocks near the shore the pilot landed in the center of the lake on the shimmering water. unfortunately he did not make the right type of approach and when he made contact with the water the nose and left wing were tilted downwards. the pilot immediately pulled hard on the stick; the tip of the right wing hit the water. during the landing the left float the fuselage and the right wing were damaged.
52316,During a night landing the pilot had difficulty judging his altitude above the runway. He applied the throttle to abort the landing but became disoriented and lost control of his aircraft. The aircraft crashed 200 feet beyond the right side of the runway.
52301,cruise the engine lost power. the pilot applied carburetor heat which did not work and decided to make a forced landing on a lake below him. on final approach the engine restarted and the pilot applied full power to abort the landing but the rate of climb was insufficient to clear the tree line. the right wing struck a tree and the aircraft yawped to the right. still having control of the aircraft the pilot made a forced landing but on touchdown the aircraft bounced nose-down in the water and came to rest on its back. the weather conditions and the behavior of the engine favored carburetor icing.
52294,"Four minutes after takeoff, the pilot radioed that he was returning to base due to high cylinder head temperatures. A few seconds later, the engine lost power. During the final turn toward the lake, the left wing struck the tops of the trees; the pilot lost control of the aircraft, which crashed into the water. The pilot had not flown for 6 months and was performing his first job of the season. The technical examination confirmed the integrity of the controls and the wing. The laboratory examination of the engine and its accessories revealed several anomalies; however, none could have caused the failure. Among these, two connecting rods were found to be out of order, as well as two spark plugs, a magneto and a cracked piston. During testing, the carburetor was found to be in working order, although the mixture setting was too lean, which may have caused the cylinder temperature to be too high. (LP 167/82 LP 175/82 and Aero Standard Report) The probable cause of the engine failure was attributed to the engine-driven fuel pump; this did not work during testing. The pump was dismantled without revealing anything abnormal. Once reassembled, it worked normally. The failure of the first test could not be explained."
52286,After takeoff in cruise at 1000 feet the aircraft suffered a partial loss of power. Unable to return to the point of departure the pilot decided to make a precautionary landing in a field. Shortly after touchdown the aircraft struck a mound of earth on which the landing gear failed. Post-accident inspection found that the spark plug gap was too large and the right magneto oil seal was defective. These failures may have been a contributing factor to the partial loss of power.
52277,"During the approach, the pilot noticed that the landing gear position indicator lights were not lighting up; however, he considered that this failure was caused by a defect in the instrument lighting circuit. With the landing gear in the down position, the pilot continued the landing. After the wheels touched down, the aircraft rolled for a short distance and then the landing gear retracted to the 1/3 down position. During the maneuver, the propeller tips, the landing gear doors and the antenna were damaged. The inspection following the accident did not reveal the cause of the landing gear failure."
52275,was traveling on a narrow track with a strong gusty wind blowing from behind. the left landing gear entered a snowdrift causing the airplane to pivot to the left; the nose wheel hit the snow bank and the airplane went into a pylon resting on the right wing. a gust of wind caused it to roll over onto its back.
52267,while taxiing on the ground the right ski hit a hardened snow bank and the right landing gear broke at the point of attachment to the fuselage. laboratory examination revealed that this breakage was produced by two small fatigue cracks originating from deep and extensive corrosion points. (rp 79/82)
51380,The pilot was heading towards his take-off point when the right ski and then the left ski went through the ice. The plane sank until the wings resting on the ice held it up.
51378,"the engine stopped during the climb and the pilot tried to return to his starting point. however he was unable to reach the airport and crashed into trees shortly before the runway. after the accident inspection revealed that de-icing fluid was in the fuel. the pilot had not purged the hand pump used for the de-icing fluid sufficiently, having to use the same pump to refuel his aircraft."
51371,"The pilot was flying touch-and-go landing circuits in gusty winds. On final, the aircraft stalled about 50 feet and struck the marshy ground 100 feet short of the runway threshold. The landing gear collapsed and the aircraft overturned."
51366,At the moment of landing a gust of wind caused the aircraft to swing to the left. The left wheel hit a mound of earth before the pilot could apply power and the aircraft came to a stop in a small ditch.
51362,"After takeoff, witnesses heard the engine cough sporadically before stopping completely. They saw the aircraft land in a left banked and nose-down position. The left float plunged violently, causing the aircraft to flip over and sink until only the floats were visible. The pilot and passenger drowned. Analysis of fuel samples revealed that water in the fuel caused the engine failure."
51355,a charter flight to transport cargo to a lake located about 60 miles from the base the pilot was flying between 300 and 400 feet in a thin layer of fog with reduced visibility of about 4 miles. as the weather conditions deteriorated he decided to gain altitude by flying through the layer. during the climb the left wing tip caught the top of a tree. the pilot was able to maintain control of the aircraft and return to base. subsequent inspection revealed significant damage to the wing tip.
51339,"After takeoff at an altitude of about 100 feet, the pilot, who was carrying a load of insecticide, realized that his engine was not developing its full power. The pilot dumped part of his load and as the aircraft continued to sink, he dumped more fuel but was unable to stop the descent. The aircraft landed on soft ground and overturned. The pilot had to be helped out because he was stuck inside his aircraft, which took a few minutes. The investigation showed that the lack of engine power was due to fuel contamination."
